tuoi,thu_nhap,kinh_nghiem,tuoi_nghe,luong_mong_muon,bien_nhieu_1,nhieu_random,nhieu_uniform,duoc_tuyen
51.012923070318855,59512.90815478034,5.040987893757976,48.75320542067507,43664.989354259225,35.35150912645492,2.492183998600687,0.02816139123854633,1
28.628777206798148,102845.40717223728,1.0367694013213318,38.67252543671726,75897.70811694392,2.22311183224466,-0.27512142825504665,0.6583635598998354,1
41.834259132122256,94550.86340201422,-1.529268233731238,34.1186988072207,61855.772846930784,51.358453539362785,-0.3177608940173958,-0.11243284143532861,1
51.663838845647994,68726.47339348064,3.2757743171305425,49.38846720060335,52067.4802679044,27.426277027096752,0.1165785120124638,0.14170605108862544,1
32.73509633866546,60760.069563364006,5.700766772266281,37.14019652055765,48739.72971836088,12.456287075342287,1.0715159355810386,0.05414187702691664,1
55.63547027518508,62400.62653436523,4.858419529409156,56.754469826573235,50188.66744586685,34.86325578184427,-1.506534030190399,-0.9235944324852179,1
40.99041965121793,72270.35945460833,3.3144891229119384,40.24330225501993,60356.59963888276,39.371458252770566,-1.9655558914765052,0.23042979319382795,1
45.62459375310085,39544.14869603189,2.2625457215519287,46.67188006100989,33481.108045404566,31.529644467317304,-0.5871152706201476,0.6560865715485045,1
40.97440081655905,54852.4692515331,4.210683894955966,30.33788388618229,47299.42485416804,24.111252668536007,-1.6339229590592872,-0.6849989038483923,1
77.78417276763406,26628.318522448208,1.539680700443297,68.93609615243801,16700.662849000753,68.90766613100058,-0.42483134752563845,0.18866346785319155,1
49.79754162893099,67984.46245210558,3.7145366540343288,52.105576865917136,49707.467487866794,39.552266536042474,0.5024996961292902,0.18722108889282874,1
34.13433606566149,72943.91879405481,3.75820523874994,32.3959986812558,48180.815035507,29.07068359589751,-0.8907488635522636,-0.6716300718872825,0
62.338173681547836,50336.27075401252,4.59031486124832,60.16546005318626,39692.71935643298,50.448952320631,-1.4268265767813424,-0.753072852538528,1
31.687345250434667,91479.73526580066,7.139490058366617,37.584238704361226,77615.15933276735,38.38759015300059,0.06933716171534797,0.9601038859529696,1
53.132953925071334,35484.68673995318,3.5886239507681506,50.793617135768244,31773.05619136456,55.843495302490375,0.8625434846151703,-0.2125616606939249,1
20.604948141803366,30712.502395803596,2.236554561438752,27.33627736842555,24189.043730364272,5.564076341924901,-1.6949734385166126,-0.5451565425529414,0
30.077209266523543,64489.03637119944,2.9616385317120084,29.24810458679577,49517.88240625346,34.45967876891958,0.8202323983059842,-0.6573509110912501,1
52.952918538036855,80941.9660522431,0.3463861426663226,51.329278431949255,55112.298822843426,40.94420854774079,0.8173062037383262,0.3352034271664701,1
61.07699869993115,93678.55382915738,1.9579303033664126,61.91267980789104,69126.15978266513,46.32882506507385,0.954085102156628,0.21889059465455762,1
52.57052421784956,50822.3147426212,2.3860763428303438,52.84128417912182,41452.369672522196,23.125820318711934,1.2184802148716865,0.28710424597483497,1
48.265275764176394,81573.61666862591,2.2138674030981114,45.679564263521435,55574.67241045389,33.71546266214539,2.202013924659616,-0.8239879449770955,1
45.48344456616067,59229.83060998585,3.2285323080505828,47.5078376743825,47202.622952578015,24.323625919509038,-0.3560920486190552,0.7870691669968739,1
27.822170144488588,56547.45400118361,1.7663701014266993,35.83078506877396,45030.07756583257,22.095682158145795,0.10957158007785811,-0.22146720638190343,0
39.20233687407937,77673.19874973345,4.681546000986707,31.11216310637611,60148.257259403355,40.05536669892963,-0.41643843324802554,-0.37326118713928413,1
43.09041843560319,73046.4575682684,3.0003105973772954,50.26770507326204,57735.088030215564,9.978758777962316,0.0019768447558107757,-0.0752771055045216,0
65.85683339328374,28472.15686031501,2.9860495182920785,61.00419302122163,32853.54741307628,48.3498246492955,1.5328733556363119,-0.2198678685047435,1
55.15427434352692,89530.80699451792,2.5081579252306234,56.25086914102269,66120.77340504779,47.034586680074966,-1.3450144839306688,0.7271540062782917,1
23.55439766955899,87601.82708294904,3.2327860257884686,34.829752753873336,67350.37914676299,9.35696912802656,-0.8610496721655755,0.8585219503957842,1
54.86125954092192,47488.74596980941,4.237647397001452,47.03063914658521,37384.42202338459,48.15070103583261,1.3771809365045613,-0.3930935671007876,1
44.22376579375525,67916.07066874819,1.6993046764336495,41.83180762286647,50633.959970580356,34.961938882089726,1.0200365069020898,0.7278716149199096,1
39.84616999541062,69880.60372565477,2.012825266387115,40.43419251694998,53316.47538248592,30.331589591638764,-0.363131646817078,0.5630462590661343,1
59.175144332613016,65213.47531647814,2.544410956835003,53.42134786046827,50050.57617759761,42.1289794443551,0.8544020011207198,0.8616153446895236,1
65.46499283743927,48993.8969230916,0.9811936147901776,71.04667714913546,32708.432309222815,33.302006397273715,0.34121584249203324,-0.5084993756282243,1
63.96920178674298,46567.53264123897,1.7711132104177534,56.89150096026042,35873.02797847026,39.345050484561135,1.500274609000988,0.15391830024195818,1
37.41173715166042,59488.91858017109,2.2856686896830114,37.151655823894004,49457.33385679719,31.99307678568804,0.07450959382677262,-0.45091083051911074,1
45.36181436223178,83454.58038518729,4.311583771069092,47.311396647800315,66231.48921977832,30.934144954929046,1.0256321138725824,0.6481889809687484,1
54.96895147105346,70872.00309188865,3.3938419935028876,47.964413546462325,57587.1267217919,40.87243703517518,2.64201191049262,-0.9893516188578715,1
64.63317690683539,52587.71335827788,3.2903848670513165,59.728137966686994,41035.9407413336,44.30462296628014,0.5980991550474662,0.12963832577279222,1
42.81238643232065,75433.97421296689,4.2763469432519585,45.837175452107395,61468.003082225885,26.014765228885068,0.04932816579484362,-0.321593137456164,1
47.215115350042744,3029.147587398489,2.793942317400905,46.10779025812164,7149.120301929877,41.979537646895594,0.7224469852209794,-0.3546325858443595,0
33.40497538990958,82975.31400744207,3.5856972748933345,36.25704601742792,60608.533528487744,19.27549480423332,-0.3652808582038849,0.28981264772983395,1
32.05690063878994,25205.724424438005,2.8451673706012555,32.9988599487901,22867.32116740511,11.240333085740328,2.387967705524732,0.7029688986279878,0
62.18788733591297,52751.18117193736,3.3980435240994424,52.17795832282654,39047.80211618438,54.48569984600367,0.18007103769598148,0.21839078278665247,1
70.34360042856234,37606.60210747713,2.125862013582627,67.88284639954608,27614.773670953553,48.83188400358403,-0.27293332022551287,0.706345957293445,1
48.91984817629499,34106.37048558188,-0.6582257374146439,57.9105438992722,23455.10565566247,29.9997127861801,-0.8356890050200362,-0.47080577623794007,0
65.05299346838036,83216.5357475704,2.798581256720544,62.13440292862148,63341.17972852046,59.85701714894178,1.0972201916064384,0.03900370952996224,1
55.424540375714514,50645.97597376217,5.13412220414991,55.46595288680936,39585.669092626995,38.611987548648685,0.8671874128277388,-0.09892692186584795,1
40.323203680923136,66930.07763461431,4.389323103362388,45.72217672032281,56596.99631282222,27.840225441896163,-0.4973543714140932,-0.9767102009938076,1
55.42093408262621,59061.58842241632,4.448096226886756,47.990094783367475,49731.27507092297,33.0786855770811,0.5764513451224227,0.11362428628148025,1
73.07054849698955,69540.81654446243,4.854196082709327,76.96901208823965,53845.68039835504,47.44279653345994,-1.5085559682128564,0.3230486482923498,1
49.46260941335073,61536.43782120511,3.1329863864421563,50.58173151279459,43162.231665159285,38.940473901292386,0.18497057507315626,0.18382880883814012,1
73.4696548372101,34340.15551622861,3.2959735611083936,76.93500836521363,28547.355465778324,37.25309175131536,0.4527563520766945,0.47255979756684297,1
10.703823438653835,79925.3363889428,2.0735221568484747,14.897893773303123,57720.187565949185,7.002401984658718,1.7073298095592229,0.14267905690615423,1
62.32853756562836,50124.868336773754,2.5258907159594255,68.95313966529181,39215.66528083983,41.12400382726658,-0.7708188027286894,-0.8664994902984862,1
51.30570602357257,28868.362026804978,3.9236567246567122,54.92034228903197,25003.988522281852,34.43697572847061,-1.2783526288023244,-0.7671089518305771,1
45.51488974301199,51437.69678068175,4.805826655753224,49.17711222367139,37192.75714787203,38.326582769044634,-0.8954279609250417,0.19294915508790478,0
51.37641164803254,90015.19581268622,2.7908305864785006,52.271251590191774,66031.84213369462,38.191576301331324,-1.33656850031492,-0.45004161605271964,0
20.186466280986608,77004.43484226985,2.3247161027228826,24.90652993441704,56473.321210468275,23.59506975682696,1.336657357758983,-0.8407097419304683,1
46.70492168243732,53026.957311842816,3.000791938284896,53.36659563831922,43521.04110003949,21.41389207501289,1.5486392950240366,-0.14079451310290647,1
55.3566885726762,53014.84591363143,3.9018101233936724,54.98715020738119,40868.50830079935,40.021847721267626,0.3202165779488289,0.10864519616731072,1
72.16841067112274,53567.298975652346,0.8342177757996874,57.899380018962425,43784.45996677387,58.32813708698565,1.221294945685148,-0.3425080233007869,1
42.22594672589529,101534.95967121681,-0.4442714297058572,38.19482507218122,64673.1429733377,23.0196875849431,0.13395838058023532,0.4408674044515559,0
37.87259595660218,67638.70904463106,2.1741947257626246,39.36884800431801,54541.89091329355,33.413051162494384,-0.09511164770076601,0.2875412162024893,0
42.47364434623195,68600.8329438214,1.1689313611287622,45.52891039281334,49101.0231897338,46.80130446589421,-0.33303761905376167,-0.3343632778166561,1
63.731031765531114,80605.66908063684,2.2377897035290335,60.70188296792542,62359.40752877,45.99024803880397,-0.3103909913775655,0.5097450578171212,1
54.93126664489527,64775.78318053027,2.778329521773793,60.03986726488453,49749.94696120807,39.9377550476222,-1.5478015563090313,0.2973900850660709,1
42.05359694349442,54819.15708358594,2.32012738646548,33.88736823460242,45272.26764628478,34.19678002141471,0.26425476360733907,0.27489075743580416,1
57.699011496700344,56073.003018300435,5.178701301706118,56.87714887988608,45857.06817171105,35.09156199683996,-0.040333910214043756,0.10685540157413609,1
51.456163240220604,58567.97481171872,3.49011714690348,42.07503446524072,42936.89681302488,26.143796433228232,0.7453607240778758,-0.9772206638228944,1
64.52967485799334,59255.55526980317,3.4507115394162424,65.42230136381552,50916.468859799774,39.07827128292133,0.0935234964386097,0.3930143669537782,1
39.469203591839715,74552.5908727396,3.933310716065103,41.10306930126176,57746.337747368954,15.675842611962924,-0.16270370156909178,-0.24791641778168705,1
45.085067801033475,61038.91771614599,1.2917503233288463,48.16610410094737,45329.54330716809,43.65184593523942,-0.8711930300076307,0.8852194203173112,1
44.118377703017636,74652.80154431159,4.558667681130403,40.975287359465284,62799.2183448481,31.533532012502604,0.07215323682176132,0.6359695421544107,1
28.04727577801822,58385.668397828355,2.8863535701968104,38.83514528070333,42103.632507491755,11.471803660892835,0.738237230816162,0.17538893906262443,0
54.44180415596864,61572.70380632181,4.005720925861819,58.762066645069176,50895.94674613576,43.06236226293022,-1.1433389910838607,-0.49563603636146114,1
53.91582908269834,20035.986309357846,1.392214150439767,56.05038478121811,14343.82737282147,27.69979368578184,0.08747375368073924,-0.5925652134446668,0
50.07670184963691,78326.55349404963,0.6693618509759034,49.41377524539233,55436.122155365476,29.250242292831707,0.23304295152948393,-0.31923032464490175,1
46.481192999372794,66929.76951795985,4.226834487037543,50.0842408259739,53407.92728928108,31.27988934024937,-0.7180647836182643,-0.046864112839962946,1
28.769438869243785,79960.20219719305,3.5646142891462747,29.481088255458282,56818.39738741374,28.012934446751242,-0.5878563049080002,-0.4078689799221058,1
43.69032015851961,2074.892436126218,1.6469226684637344,49.23003442191925,1586.2975795226494,31.826847340614215,0.23061084876621443,0.029858990784965567,1
44.85928225209846,101767.49409561456,1.6955053780879585,54.13483027329837,77833.72261130155,28.750324705996025,-1.133421018292623,-0.6692591489736281,1
37.96584096167572,57208.207436896526,4.688152176622154,45.7257255692365,49736.547036515185,23.321088251280738,0.34992371524939253,0.9554256256509999,0
47.580714325009865,82163.65633475033,1.2158821606990082,44.416559110970844,59150.46394339203,38.090464478740614,-0.8953543736592,-0.7841508900700123,1
56.060762852218076,39201.881457489384,5.464009429883945,56.65569686813998,36366.701540607166,40.558290229625726,1.0628536930332164,0.8638882793087441,1
78.29278851815795,72255.4781012514,1.649068898028197,66.16852309573312,52169.71050100891,52.627306475707485,2.3378277453883,0.8271560228053898,1
52.61866719247759,38931.68873652688,3.9575878884125744,54.95688530986045,37258.31410567162,36.032591749108086,-0.8607568017018197,0.05072096363899603,1
53.86325586084146,47524.6207860839,2.507072286376523,55.34362175298587,36426.78524644102,28.374586885174804,0.5342078623746747,0.4498205436721687,1
48.883311263507494,98280.62707733572,3.9047811466235145,39.757567313145174,75349.13695047483,39.42985020284299,-0.7267419048820193,-0.12790340405482437,1
21.21843177051438,56186.35198473307,2.1838289968287112,21.165826196849686,46044.28031698241,11.034021494286478,1.0409541737977894,0.2600691550848764,1
49.602291868261744,64348.657463594456,2.755810640891559,48.26613901089056,46845.66173131573,55.704733718731696,-1.265258409085215,-0.3188481251577626,1
50.9034531491154,77401.35461377508,3.0613787630935816,49.21846378358819,63449.38392777361,36.15575681713069,0.48058675842771265,-0.3976819604291093,1
86.94863168727929,69913.63775945209,1.496718816327791,73.5115206727294,46593.24042687801,56.34868115827773,-0.8729889668893527,0.1564595723390274,1
47.114585528283165,63008.37810287153,4.111236518130189,49.63656206938745,55161.64584254375,30.645779913830673,-0.20698458909836875,-0.0037406516320392935,1
54.523210135004184,67299.2200493245,2.230179650292622,54.87593615270591,49336.696758110156,42.14475405075517,-1.031025275147307,0.15907273829996216,1
49.47932345442135,108068.31170476551,2.657100126989972,48.61211310364448,78905.37214034497,48.456043162703565,0.8223504708957536,-0.426678837425954,1
32.46982943570702,58847.62405932829,1.5084759380872317,32.1969060477738,37786.02023511182,18.14972309945177,-0.836980354439587,-0.2660843363660095,0
67.14234221772531,64021.98093429935,-0.8435004881929657,68.95740940626308,42185.75176958702,33.432682165949714,0.5519642593318276,-0.8322040787421814,0
61.27899549030161,81013.08792015223,2.7134583560997463,67.30023195768277,57659.929485175526,46.4193747009684,-0.34409802826233293,-0.8954472554555886,1
61.865479205645705,82110.51865915967,6.618923132419374,57.07457594528388,65582.80872392042,34.65649742693569,-0.11447237179886294,-0.4930857406539675,1
36.35918817807892,83740.6061112076,4.176906431847035,36.02651595668903,64471.85102824922,22.128524303290302,0.14775590740012853,-0.8515062813389085,1
71.04191466404149,72774.60444058369,2.9711094303984082,69.28957005829318,58272.26209742491,48.54454868361523,-0.7618246716588487,-0.7924505827305186,1
28.972234058115788,37139.90174539033,2.6056637561875986,31.387640347757696,30529.236910256503,18.515793069459228,0.2103671135408869,0.6258568107878741,1
58.80285640700406,92668.63064602192,3.0336988392180695,56.34529912228708,70341.61967124579,47.90409378385601,1.530334564354411,-0.9222526059666214,1
82.85683438714968,37073.09213962624,3.820678672762815,79.98373326834309,28395.624340345905,53.96726037211697,-0.7780947858327143,0.3178855878694855,1
35.14195512303968,66052.70930478067,1.2287807770367327,28.566783660895283,45437.80541009337,25.697120299865887,1.1718101432738448,-0.454884502369199,1
41.50553405595842,44914.48299961284,4.671482542003308,49.79593886903009,43843.536967787884,24.794508609039948,1.4980976334877842,0.7430913614162529,1
51.49477047631462,58717.23306814015,4.073071973161866,51.559219002698406,45006.06800315116,37.210898730378645,-0.816154989028044,-0.030015430845000912,1
42.44786518825701,66575.2482060696,4.077278588561901,41.900826427794705,57687.21638326346,30.769642409674443,-1.455054605090552,-0.38884708134434853,1
26.74004853400801,66427.14430900547,3.657713608214591,30.945868056099165,51256.38783198311,20.103170414540664,0.3019609001717647,0.03527787137886906,1
51.02844462209041,68438.41508470569,3.029424986540985,50.634902472774925,52457.89184753597,42.66739838725492,-0.547407522766873,-0.23608396190946235,1
34.06544429410843,92274.22538117295,4.00929185395023,28.59634891806212,73816.9910284362,29.721431619106802,1.8686032191630024,0.12860212933966042,1
57.10388645952772,69070.6860302796,3.887721200612067,63.157800304888355,57996.739287929784,40.57444778706284,0.0348075404998322,-0.7709342633473035,1
36.20863648649295,55116.867294187025,2.4689389335884644,39.173537350547456,41952.77782547635,11.205809774545989,-0.8021994080351792,0.9939810056251022,1
73.24901607526309,79281.74336576715,2.1395973406546487,70.81422351244734,57541.88720645436,52.89352912741747,-1.1471595110117114,-0.1488882446065649,1
38.251200614956446,83789.40977849282,3.15278444289298,45.35870934483537,63214.00216371781,27.058146449542914,1.0899049590908303,-0.30353872058526266,1
45.16907725691487,35447.84369726015,5.323530227242781,41.0294495177304,33812.65851364263,39.51969750599624,-0.5711839740841865,0.42041969663252976,0
62.202758260545046,71948.00139699716,1.1413393865191486,62.12956610361218,54749.52111828599,38.0397206669776,0.04382879946042826,-0.27220118700933504,0
31.53703525349067,74023.45484621797,0.7987121013713399,33.891422748298574,53027.17612139203,15.626416730930355,0.9558027451124809,0.6665486100575153,0
53.41189901906194,54048.72993280016,3.2471412618547753,56.96337309133202,44561.48173981174,31.019786874939534,-0.4842583519308302,-0.09145855127914948,1
69.60714131423643,87514.13626623238,3.076331552784027,55.04957594963167,70789.47191235152,60.295092801398624,-0.04592882874016064,0.4391168265308698,1
25.88775148158159,56998.88825934946,3.2600124965556123,30.214729684058927,45933.16936317239,24.22898537526211,-0.016568409822520076,-0.7850935671162269,0
52.769507877984566,62511.52906943084,3.3659297968627504,49.20150302346785,49741.923611910046,35.46297708351474,0.6833245115160919,0.6922383711102236,1
53.89824191372635,56538.56351432261,2.6651966180477924,55.279908284151865,39018.056911827305,44.301634663412074,0.5907443355103258,0.4714359735562197,1
61.72734307665966,60311.58095162935,5.2347951579031236,61.73209539816874,42178.10899250803,44.19460246622398,-0.22011373125482853,-0.5765664430760686,1
31.445739336828773,38074.49826209596,0.5986440322852267,31.618461995352895,28715.242019585516,20.93136998921859,0.06364906149651771,-0.7094279805084267,1
30.193150803735854,31198.982348114114,1.757254462829631,30.593651322108467,24190.69664408171,19.243881464885035,-0.3717790115234884,-0.3674153025487512,0
57.829123484253465,91890.10126449945,2.845117859776429,55.70997194461613,67046.39965007003,47.51285312561335,-1.4776124069194447,0.9521411720638087,1
54.45477009849779,43060.77303363344,0.5352167832687491,49.080604942222195,31675.956911005564,43.4100441813828,0.2576008573981294,-0.48633685086588274,1
53.75739275518815,40172.15301087385,2.7362183933518933,57.21583268141116,32043.62351004881,54.10755838670129,1.8921917608330678,-0.08774558210673344,1
55.19672314245464,16932.197727925704,5.492205248592027,52.31134251172648,23474.187034337727,33.26259937110373,-0.8837191406910628,-0.9399595485653274,1
39.79962917632264,47220.765046209955,3.0313297324439428,27.304762244449904,37859.86273578982,38.251987505602024,-0.773029709602703,-0.20554494086753494,1
53.48380545741505,33538.204131850034,3.346051358578025,50.912934082823014,26255.05007495156,34.490491428994446,-0.8707277716437414,0.14264003086620547,1
54.39608709948022,92840.30320272737,1.1097528522411295,48.324150575364314,69623.3402371487,34.15893333578496,0.7245917787231225,0.9062492250159302,1
39.28472872960448,80196.34178685269,2.0754578879407837,33.27140390637886,58599.23285786945,30.419035426056173,0.4484854541964401,0.03347208988012884,0
77.98661766717134,46236.99309644553,2.4372054295140946,66.20216094262422,37601.31336279993,61.581680564549785,-0.1585376924164567,0.6382146523553756,1
57.10749381367681,105048.71610688618,2.5234273548656487,56.2330374101063,75887.0101885404,63.75786231183975,-0.918019061638965,0.09425528513780113,1
32.13044754196027,79635.3097398319,4.922465692505654,42.347562174809376,61178.934700148486,15.90958943748202,0.0923767916399243,-0.9184299731289638,1
59.84830412950745,53503.37232982755,3.836536591087687,59.444565672930864,43459.670208067895,33.05425228306604,-1.5646221273358043,-0.36998344962045193,1
35.379774946590175,10011.88570252854,1.332813064594452,35.27130301619344,9046.02551929271,27.004164167766575,0.14342656685749322,0.15109901566220652,0
61.806269056136784,105818.85145181484,3.3697571676480074,61.72453622076294,80567.31287384291,26.708134456611724,0.8715243860879341,0.9011879318622487,1
67.37893368511106,32208.550664728078,3.7473326227451778,61.6076953969939,27361.04713949819,49.31521846280219,-1.2511991366336779,0.7182607195024666,1
37.68976522472434,27092.025060862165,4.7102235577819,36.678810333963746,20520.67352796517,27.016515361048615,-1.5325182768296637,-0.5432887716423047,0
64.45064193866483,80451.4086401928,5.37081102985256,55.788700209766944,63073.88094214864,55.80322328507601,1.5794378916948595,-0.559780339961673,1
56.191713904047475,108795.04812678546,1.477358712258197,46.19422708947939,80754.02715856856,52.12192113554004,-0.6117596395045849,-0.5976540657721985,1
62.33090239991735,87685.45637021036,1.7837137331844928,57.91510338713666,63163.26182119467,41.81097423507074,1.135947845943822,0.8449977926050063,1
78.4518947398092,71278.18240104719,1.1136332116280756,73.55178324144802,50826.0272906315,56.161469950007564,-0.1539976651978317,0.7053323062034413,1
46.31917825995694,71895.08683330572,2.648970211339528,46.57222425789111,57259.1456180411,26.167935138117407,-0.16195481694132746,0.5497668645058975,1
38.693957534637654,77068.31117560616,3.699537561669502,38.875331387973326,57361.20448365179,17.970582909116967,0.43841269949664524,-0.21452977155154485,1
36.65728355561715,75178.5717957353,4.481001774883653,34.59709654100981,54718.093264611496,29.16935023128075,-0.8839988567464406,0.008761408597533604,1
37.762845725518424,65623.82847938752,2.886073464536216,43.25150753883958,49783.896773799104,13.500976712429521,0.13249714349564554,-0.07133651040969435,1
48.843474358788434,62084.022079037524,2.5202287151177343,42.48911988729783,45786.63667425665,34.05059408232229,-0.38148941482409277,-0.4932037848812547,1
55.117279622249654,58748.13744200955,3.2276369883731104,57.973963267017105,43066.41273270659,29.19236223399714,-1.3204934434050315,0.010056092297533903,1
54.150361989950284,44920.70822266648,1.7472856475549654,48.30920449732661,33539.28885950291,45.2232976295991,0.3374820747263991,-0.9390069042944911,1
62.40774873554036,54386.49846266452,6.1343080825421605,56.164022801667116,48746.52798941875,61.218727875946776,-0.26330780687791616,-0.7363792530050817,1
50.19502837816861,26140.863716092288,0.5885084593229122,42.822096749456506,19153.50160554552,28.410281816647423,-0.1570248284447078,0.7731791923378928,1
71.80301115735975,58033.207464105,3.277110868343587,64.93539819145963,46459.85474544759,38.87176642992132,-1.2101609434141578,0.5033595340628465,1
46.03014750143066,40228.17785698165,6.035409328844459,51.700680293534425,42653.06158870012,28.386741772149037,1.5914003677628041,-0.15426318188182586,1
90.80253749884429,37928.21365568458,3.0101997668399965,85.22017044129521,30036.41262456651,66.4785421456276,0.8767141863861161,0.03430072456775446,1
59.385010216475095,63597.88302306957,2.7149414474977585,62.400118733320255,49425.97619132934,41.81122734716837,0.9641558841719786,-0.26000222808004514,0
37.14263665375576,87840.04572689199,2.463831865784359,42.324822052674286,63656.13971970352,19.838188836295007,-0.305444702441682,0.4815597343213449,1
33.93661252908332,78366.33212004625,2.729412477356388,31.630940880614812,56411.472040406035,23.30335020398912,-1.7291828895034203,0.5683743584641592,1
57.23708622864778,28589.98792753646,5.059272712014796,54.13572286128044,25847.177657044405,44.55672532806193,1.9529173824895107,0.5265703804063182,1
46.64805822011223,40207.43726859325,-0.31779286699426024,43.417450930502476,26232.241072958815,42.592391540042144,-0.061097508005868134,0.44522344966889915,0
60.71000741138138,78815.42375976432,5.300150551944489,65.22088044930031,64199.449852393125,24.60117850646124,-0.7487997960200538,-0.5909913226144083,0
57.09856436860317,40350.252129233806,0.8640642713247821,49.69490826275098,36588.50025755311,40.71930759869662,0.4168015744831139,-0.32406004151904244,1
48.90756631014691,55507.33700005951,2.600021506148378,53.59454149506309,40607.037850436696,33.602279176173255,1.1671207880032974,-0.06030913003265015,1
37.29809422897392,71001.04198049103,2.3561333695520075,44.30324473372299,51985.05352382534,15.262281871021326,-0.023050556085466193,-0.3384140171446888,1
27.277291629712032,40633.11090272729,3.88282990465608,40.96993431235006,34078.05344955948,26.097139853617797,1.2785751679393744,0.5098804003166579,1
43.302275718994686,62107.5101229192,0.6028134721743785,42.59338761204827,45566.873840434244,25.58275801493959,1.0829999385168685,-0.34129295150009065,1
62.84598191485209,33319.49010163591,3.6932589991229143,63.83839632978248,29654.184005693856,43.165638636873005,-1.0763811874020583,-0.7235358264293257,1
53.21140616195306,47972.64712097573,6.036464434930279,63.97738411225666,46487.83701892278,36.313172112953666,-0.6737901056594764,-0.20191909590339185,1
31.31391831932018,66395.63868285074,0.9552389931107843,31.962926270787662,40630.629356056066,16.86496053737523,0.9575371632797675,0.9598288655647607,1
52.59771388776773,28140.125329366616,3.2845592514155935,44.40296987255239,17464.136997093003,26.143187346609746,-2.712612563810438,-0.5482371741328482,0
55.77976069593255,68809.49475920798,2.0070267333050866,45.223758387207226,49689.551915372766,40.89459742618318,-0.14945569316498877,0.22431731788645815,1
36.74213845698301,59607.24402146637,3.6388308092895536,42.95727090989306,50475.21759159192,30.8474551408494,-1.4308312016246718,-0.1340539003205874,1
52.305876589182915,71049.79908834296,3.0287216661236283,42.42895023105342,49580.99776620872,38.85741577721167,-0.47655380143352466,-0.8579508647013467,1
50.87313077669,64478.28268129323,2.0377696364335356,48.83690935666239,39168.55531247429,29.85782784202497,-0.29882008902920415,-0.024246788003881026,1
